game id,turn,dice,action,written,kept,score change,score,expect
307,13,11313,Reroll,,0,,220,224.575617
307,13,55422,Reroll,,0,,220,224.000000
307,13,00000,Write,8,,4,224,224.000000
307,13,00000,Write,8192,,0,224,224.000000
308,1,56325,Roll,,,,0,247.568100
308,1,55235,Reroll,,55,,0,251.034210
308,1,55555,Reroll,,555,,0,281.098877
308,1,00000,Write,4096,,50,50,281.098892
308,2,32511,Roll,,,,50,278.273239
308,2,32544,Reroll,,532,,50,279.647766
308,2,32546,Reroll,,5432,,50,289.414429
308,2,00000,Write,2048,,40,90,289.414429
308,3,34264,Roll,,,,90,288.331070
308,3,54624,Reroll,,44,,90,284.430466
308,3,34554,Reroll,,44,,90,278.747467
308,3,00000,Write,64,,21,111,278.747467
308,4,25213,Roll,,,,111,276.235992
308,4,22234,Reroll,,22,,111,278.287430
308,4,22256,Reroll,,222,,111,277.876465
308,4,00000,Write,512,,25,136,277.876465
308,5,11225,Roll,,,,136,274.925186
308,5,41224,Reroll,,22,,136,272.742752
308,5,46354,Reroll,,44,,136,275.024902
308,5,00000,Write,1024,,30,166,275.024895
308,6,31414,Roll,,,,166,273.892273
308,6,66414,Reroll,,44,,166,270.654465
308,6,66643,Reroll,,66,,166,275.172272
308,6,00000,Write,128,,25,191,275.172272
308,7,34421,Roll,,,,191,274.280060
308,7,14466,Reroll,,44,,191,270.527229
308,7,34166,Reroll,,66,,191,265.536316
308,7,00000,Write,1,,1,192,265.536316
308,8,41126,Roll,,,,192,262.507568
308,8,64436,Reroll,,6,,192,261.043625
308,8,14446,Reroll,,44,,192,264.224686
308,8,00000,Write,8,,12,204,264.224682
308,9,36641,Roll,,,,204,265.549301
308,9,66615,Reroll,,66,,204,270.025978
308,9,66643,Reroll,,666,,204,263.595909
308,9,00000,Write,32,,18,222,263.595909
308,10,54563,Roll,,,,222,265.551960
308,10,51563,Reroll,,55,,222,259.615566
308,10,54552,Reroll,,55,,222,262.361759
308,10,00000,Write,16,,15,237,262.361759
308,11,11543,Roll,,,,237,259.701929
308,11,32543,Reroll,,3,,237,259.477093
308,11,33213,Reroll,,33,,237,262.011692
308,11,00000,Write,4,,9,246,262.011692
308,12,34511,Roll,,,,246,257.694703
308,12,65652,Reroll,,0,,246,256.020172
308,12,61643,Reroll,,66,,246,253.867885
308,12,00000,Write,256,,0,246,253.867885
308,13,31333,Roll,,,,246,250.208121
308,13,65332,Reroll,,0,,246,249.900463
308,13,42232,Reroll,,2,,246,252.000000
308,13,00000,Write,2,,6,252,252.000000
308,13,00000,Write,8192,,0,252,252.000000
309,1,33413,Roll,,,,0,252.403900
309,1,33523,Reroll,,333,,0,248.884583
309,1,33113,Reroll,,333,,0,246.415085
309,1,00000,Write,512,,25,25,246.415085
309,2,43456,Roll,,,,25,244.549622
309,2,42436,Reroll,,44,,25,239.860718
309,2,42441,Reroll,,44,,25,243.164520
309,2,00000,Write,8,,12,37,243.164520
309,3,55654,Roll,,,,37,250.817307
309,3,55152,Reroll,,555,,37,246.046432
309,3,55152,Reroll,,555,,37,240.376297
309,3,00000,Write,16,,15,52,240.376297
309,4,11143,Roll,,,,52,240.092178
309,4,11134,Reroll,,111,,52,237.117401
309,4,11154,Reroll,,111,,52,235.295441
309,4,00000,Write,1,,3,55,235.295441
309,5,24422,Roll,,,,55,237.931015
309,5,25522,Reroll,,222,,55,235.280350
309,5,26222,Reroll,,222,,55,235.726318
309,5,00000,Write,2,,8,63,235.726318
309,6,46556,Roll,,,,63,237.519150
309,6,66436,Reroll,,66,,63,243.620178
309,6,66416,Reroll,,666,,63,238.225235
309,6,00000,Write,32,,18,81,238.225235
309,7,34242,Roll,,,,81,236.914612
309,7,34264,Reroll,,432,,81,231.384323
309,7,34233,Reroll,,432,,81,244.024872
309,7,00000,Write,4,,9,90,244.024872
309,7,00000,Write,8192,,35,125,244.024872
309,8,61615,Roll,,,,125,243.441963
309,8,62622,Reroll,,66,,125,238.695442
309,8,63625,Reroll,,66,,125,234.923225
309,8,00000,Write,64,,22,147,234.923225
309,9,16464,Roll,,,,147,233.561279
309,9,16365,Reroll,,66,,147,227.976624
309,9,56461,Reroll,,66,,147,221.339539
309,9,00000,Write,4096,,0,147,221.339539
309,10,13111,Roll,,,,147,217.229645
309,10,13554,Reroll,,3,,147,216.538261
309,10,53524,Reroll,,543,,147,219.586533
309,10,00000,Write,1024,,30,177,219.586533
309,11,63114,Roll,,,,177,215.708069
309,11,66456,Reroll,,6,,177,225.743053
309,11,66256,Reroll,,6665,,177,222.798317
309,11,00000,Write,128,,25,202,222.798317
309,12,36121,Roll,,,,202,219.311995
309,12,34121,Reroll,,32,,202,218.305044
309,12,34123,Reroll,,4321,,202,212.443800
309,12,00000,Write,256,,0,202,212.443800
309,13,63234,Roll,,,,202,214.222221
309,13,63214,Reroll,,6432,,202,208.666667
309,13,63224,Reroll,,6432,,202,202.000000
309,13,00000,Write,2048,,0,202,202.000000
310,1,23133,Roll,,,,0,252.403900
310,1,53233,Reroll,,333,,0,248.884583
310,1,13433,Reroll,,333,,0,245.027512
310,1,00000,Write,4,,9,9,245.027512
310,2,42353,Roll,,,,9,246.445206
310,2,42355,Reroll,,5432,,9,243.113129
310,2,42352,Reroll,,5432,,9,238.115021
310,2,00000,Write,1024,,30,39,238.115021
310,3,51253,Roll,,,,39,237.091537
310,3,56454,Reroll,,55,,39,231.846664
310,3,55454,Reroll,,55,,39,235.941742
310,3,00000,Write,512,,25,64,235.941742
310,4,25435,Roll,,,,64,236.386078
310,4,25433,Reroll,,5432,,64,230.727112
310,4,25434,Reroll,,5432,,64,221.245483
310,4,00000,Write,8,,8,72,221.245483
310,5,24316,Roll,,,,72,217.858719
310,5,64236,Reroll,,6,,72,216.524506
310,5,62666,Reroll,,66,,72,241.126556
310,5,00000,Write,32,,24,96,241.126556
310,6,32543,Roll,,,,96,242.544891
310,6,32543,Reroll,,5432,,96,236.397354
310,6,32543,Reroll,,5432,,96,225.910202
310,6,00000,Write,4096,,0,96,225.910202
310,7,32532,Roll,,,,96,223.754906
310,7,52232,Reroll,,22,,96,227.930328
310,7,42242,Reroll,,222,,96,226.844009
310,7,00000,Write,2,,6,102,226.844009
310,8,22513,Roll,,,,102,225.132797
310,8,63554,Reroll,,5,,102,224.235962
310,8,32556,Reroll,,55,,102,214.802788
310,8,00000,Write,64,,21,123,214.802788
310,9,26234,Roll,,,,123,210.398849
310,9,26634,Reroll,,6432,,123,207.464005
310,9,46636,Reroll,,66,,123,215.048965
310,9,00000,Write,128,,25,148,215.048965
310,10,14215,Roll,,,,148,213.786842
310,10,14265,Reroll,,5421,,148,209.065037
310,10,14265,Reroll,,5421,,148,203.989174
310,10,00000,Write,1,,1,149,203.989174
310,11,55616,Roll,,,,149,210.724895
310,11,55253,Reroll,,55,,149,221.464989
310,11,55152,Reroll,,555,,149,219.798317
310,11,00000,Write,16,,15,164,219.798317
310,11,00000,Write,8192,,35,199,219.798317
310,12,35414,Roll,,,,199,220.189413
310,12,35411,Reroll,,5431,,199,215.305042
310,12,35412,Reroll,,5431,,199,244.611263
310,12,00000,Write,2048,,40,239,244.611264
310,13,42511,Roll,,,,239,241.775406
310,13,53526,Reroll,,5,,239,240.726852
310,13,56544,Reroll,,55,,239,239.000000
310,13,00000,Write,256,,0,239,239.000000
311,1,52413,Roll,,,,0,256.432129
311,1,00000,Write,2048,,40,40,256.432144
311,2,26153,Roll,,,,40,253.228455
311,2,36122,Reroll,,6,,40,250.506668
311,2,23422,Reroll,,22,,40,254.386673
311,2,00000,Write,512,,25,65,254.386673
311,3,36313,Roll,,,,65,258.415924
311,3,32343,Reroll,,333,,65,254.658768
311,3,32333,Reroll,,333,,65,260.104767
311,3,00000,Write,4,,12,77,260.104767
311,4,33655,Roll,,,,77,260.120590
311,4,52255,Reroll,,55,,77,263.891739
311,4,55455,Reroll,,555,,77,270.948639
311,4,00000,Write,16,,20,97,270.948639
311,5,11315,Roll,,,,97,270.569214
311,5,11416,Reroll,,111,,97,267.763687
311,5,11111,Reroll,,111,,97,306.684952
311,5,00000,Write,4096,,50,147,306.684952
311,6,33664,Roll,,,,147,308.664597
311,6,35661,Reroll,,66,,147,304.697769
311,6,51663,Reroll,,66,,147,298.494461
311,6,00000,Write,1,,1,148,298.494461
311,7,55134,Roll,,,,148,296.856659
311,7,55555,Reroll,,55,,148,308.640976
311,7,00000,Write,256,,25,173,308.640976
311,8,43534,Roll,,,,173,308.679504
311,8,44114,Reroll,,44,,173,311.653610
311,8,44614,Reroll,,444,,173,308.781265
311,8,00000,Write,8,,12,185,308.781265
311,9,35261,Roll,,,,185,307.409233
311,9,55564,Reroll,,6,,185,310.536499
311,9,00000,Write,128,,25,210,310.536499
311,10,41241,Roll,,,,210,307.544441
311,10,22234,Reroll,,2,,210,313.099068
311,10,22211,Reroll,,222,,210,312.432388
311,10,00000,Write,2,,6,216,312.432388
311,11,65236,Roll,,,,216,316.107597
311,11,64446,Reroll,,66,,216,313.630417
311,11,64566,Reroll,,66,,216,316.520584
311,11,00000,Write,32,,18,234,316.520580
311,11,00000,Write,8192,,35,269,316.520580
311,12,63566,Roll,,,,269,315.644596
311,12,63521,Reroll,,653,,269,312.562458
311,12,63544,Reroll,,653,,269,322.333336
311,12,00000,Write,1024,,30,299,322.333336
311,13,65564,Roll,,,,299,325.250000
311,13,65565,Reroll,,6655,,299,326.000000
311,13,00000,Write,64,,27,326,326.000000
312,1,16441,Roll,,,,0,246.881363
312,1,32441,Reroll,,44,,0,244.275925
312,1,32461,Reroll,,4321,,0,241.844681
312,1,00000,Write,1024,,30,30,241.844681
312,2,61513,Roll,,,,30,238.111359
312,2,53555,Reroll,,5,,30,257.461853
312,2,54555,Reroll,,5555,,30,254.001328
312,2,00000,Write,16,,20,50,254.001328
312,3,33266,Roll,,,,50,254.420578
312,3,21266,Reroll,,66,,50,249.349823
312,3,53466,Reroll,,66,,50,245.344498
312,3,00000,Write,64,,24,74,245.344498
312,4,61636,Roll,,,,74,255.582245
312,4,61616,Reroll,,666,,74,251.249954
312,4,64636,Reroll,,666,,74,246.121613
312,4,00000,Write,32,,18,92,246.121613
312,5,43613,Roll,,,,92,244.421005
312,5,23163,Reroll,,33,,92,239.582245
312,5,33153,Reroll,,33,,92,245.225327
312,5,00000,Write,4,,9,101,245.225327
312,6,45351,Roll,,,,101,241.979431
312,6,25454,Reroll,,55,,101,239.358200
312,6,36424,Reroll,,44,,101,230.240723
312,6,00000,Write,1,,0,101,230.240723
312,7,65324,Roll,,,,101,246.256546
312,7,00000,Write,2048,,40,141,246.256546
312,8,63613,Roll,,,,141,244.740959
312,8,61651,Reroll,,66,,141,238.792473
312,8,62656,Reroll,,66,,141,245.554611
312,8,00000,Write,128,,25,166,245.554611
312,9,35251,Roll,,,,166,241.780960
312,9,34256,Reroll,,2,,166,237.076355
312,9,22221,Reroll,,2,,166,253.651695
312,9,00000,Write,2,,8,174,253.651695
312,10,44454,Roll,,,,174,269.572586
312,10,44454,Reroll,,4444,,174,265.076118
312,10,44414,Reroll,,4444,,174,258.698471
312,10,00000,Write,8,,16,190,258.698471
312,10,00000,Write,8192,,35,225,258.698471
312,11,62635,Roll,,,,225,257.492363
312,11,62643,Reroll,,66,,225,252.446089
312,11,65613,Reroll,,66,,225,249.413807
312,11,00000,Write,4096,,0,225,249.413807
312,12,26213,Roll,,,,225,248.466494
312,12,26234,Reroll,,22,,225,243.703186
312,12,21251,Reroll,,22,,225,238.366611
312,12,00000,Write,256,,0,225,238.366611
312,13,52222,Roll,,,,225,247.222219
312,13,52226,Reroll,,5222,,225,250.000000
312,13,00000,Write,512,,25,250,250.000000
313,1,53132,Roll,,,,0,246.276520
313,1,43132,Reroll,,33,,0,244.275925
313,1,43152,Reroll,,4321,,0,256.432129
313,1,00000,Write,2048,,40,40,256.432144
313,2,63166,Roll,,,,40,265.414276
313,2,66566,Reroll,,666,,40,274.755844
313,2,66466,Reroll,,6666,,40,271.824112
313,2,00000,Write,32,,24,64,271.824112
313,3,22613,Roll,,,,64,269.798782
313,3,22434,Reroll,,22,,64,267.174927
313,3,46464,Reroll,,44,,64,270.614807
313,3,00000,Write,8,,12,76,270.614807
313,4,42154,Roll,,,,76,268.287888
313,4,61256,Reroll,,5,,76,266.155121
313,4,62616,Reroll,,66,,76,265.027512
313,4,00000,Write,128,,21,97,265.027512
313,5,31626,Roll,,,,97,263.522858
313,5,66636,Reroll,,66,,97,279.264771
313,5,66656,Reroll,,6666,,97,277.074020
313,5,00000,Write,256,,29,126,277.074020
313,6,45251,Roll,,,,126,277.749405
313,6,55651,Reroll,,55,,126,280.826691
313,6,55654,Reroll,,555,,126,277.957764
313,6,00000,Write,16,,15,141,277.957764
313,7,53645,Roll,,,,141,277.131683
313,7,00000,Write,1024,,30,171,277.131691
313,8,46554,Roll,,,,171,274.513702
313,8,34326,Reroll,,0,,171,274.713600
313,8,36362,Reroll,,33,,171,271.559601
313,8,00000,Write,4,,6,177,271.559601
313,9,23622,Roll,,,,177,277.254189
313,9,25622,Reroll,,222,,177,274.478706
313,9,22322,Reroll,,222,,177,274.652283
313,9,00000,Write,2,,8,185,274.652287
313,9,00000,Write,8192,,35,220,274.652287
313,10,62652,Roll,,,,220,274.228497
313,10,64645,Reroll,,66,,220,272.761921
313,10,00000,Write,64,,25,245,272.761921
313,11,21511,Roll,,,,245,277.601280
313,11,31111,Reroll,,111,,245,278.010273
313,11,61111,Reroll,,1111,,245,270.369490
313,11,00000,Write,1,,4,249,270.369490
313,12,55364,Roll,,,,249,267.202473
313,12,55163,Reroll,,55,,249,264.233060
313,12,46144,Reroll,,1,,249,262.366611
313,12,00000,Write,4096,,0,249,262.366611
313,13,42544,Roll,,,,249,262.888887
313,13,43544,Reroll,,5444,,249,257.333333
313,13,45544,Reroll,,5444,,249,274.000000
313,13,00000,Write,512,,25,274,274.000000
314,1,42566,Roll,,,,0,248.485397
314,1,66566,Reroll,,66,,0,266.725708
314,1,66666,Reroll,,6666,,0,281.098877
314,1,00000,Write,4096,,50,50,281.098892
314,2,62331,Roll,,,,50,278.735199
314,2,62333,Reroll,,33,,50,281.294647
314,2,31333,Reroll,,333,,50,286.364975
314,2,00000,Write,4,,12,62,286.364975
314,3,62553,Roll,,,,62,285.740982
314,3,16556,Reroll,,55,,62,281.809845
314,3,36656,Reroll,,66,,62,286.799515
314,3,00000,Write,128,,26,88,286.799515
314,4,26644,Roll,,,,88,286.826401
314,4,16665,Reroll,,66,,88,290.972565
314,4,36666,Reroll,,666,,88,301.058853
314,4,00000,Write,32,,24,112,301.058853
314,5,26614,Roll,,,,112,299.257797
314,5,56622,Reroll,,66,,112,296.839996
314,5,36522,Reroll,,22,,112,294.232697
314,5,00000,Write,2,,4,116,294.232697
314,6,61453,Roll,,,,116,294.205475
314,6,64453,Reroll,,6543,,116,291.981827
314,6,64253,Reroll,,6543,,116,305.323669
314,6,00000,Write,2048,,40,156,305.323669
314,7,11562,Roll,,,,156,303.583344
314,7,15545,Reroll,,5,,156,309.920685
314,7,25525,Reroll,,555,,156,307.732346
314,7,00000,Write,16,,15,171,307.732346
314,8,62234,Roll,,,,171,306.859009
314,8,62334,Reroll,,432,,171,304.966705
314,8,52334,Reroll,,432,,171,307.577484
314,8,00000,Write,1024,,30,201,307.577492
314,9,42622,Roll,,,,201,308.775848
314,9,00000,Write,512,,25,226,308.775848
314,10,33324,Roll,,,,226,307.579269
314,10,61414,Reroll,,4,,226,308.325317
314,10,55434,Reroll,,44,,226,306.200165
314,10,00000,Write,8,,8,234,306.200165
314,10,00000,Write,8192,,35,269,306.200165
314,11,66132,Roll,,,,269,307.718361
314,11,66463,Reroll,,66,,269,309.686230
314,11,66161,Reroll,,666,,269,302.629982
314,11,00000,Write,1,,2,271,302.629984
314,12,15631,Roll,,,,271,301.109297
314,12,15665,Reroll,,65,,271,302.111263
314,12,25665,Reroll,,6655,,271,300.611263
314,12,00000,Write,64,,24,295,300.611264
314,13,23465,Roll,,,,295,298.034080
314,13,64666,Reroll,,6,,295,323.000000
314,13,00000,Write,256,,28,323,323.000000
315,1,34332,Roll,,,,0,252.403900
315,1,32336,Reroll,,333,,0,248.884583
315,1,33334,Reroll,,333,,0,253.779526
315,1,00000,Write,4,,12,12,253.779526
315,2,56355,Roll,,,,12,260.551193
315,2,53555,Reroll,,555,,12,267.578918
315,2,55555,Reroll,,5555,,12,286.364990
315,2,00000,Write,4096,,50,62,286.364975
315,3,15315,Roll,,,,62,285.740982
315,3,25665,Reroll,,55,,62,281.809845
315,3,14662,Reroll,,66,,62,273.745285
315,3,00000,Write,1,,1,63,273.745285
315,4,42151,Roll,,,,63,270.827133
315,4,42154,Reroll,,542,,63,267.391342
315,4,43644,Reroll,,44,,63,271.170700
315,4,00000,Write,8,,12,75,271.170700
315,5,35311,Roll,,,,75,267.790924
315,5,35541,Reroll,,5,,75,264.955109
315,5,55562,Reroll,,55,,75,269.373428
315,5,00000,Write,16,,15,90,269.373428
315,6,21314,Roll,,,,90,268.699219
315,6,21354,Reroll,,4321,,90,281.441086
315,6,00000,Write,2048,,40,130,281.441086
315,7,23122,Roll,,,,130,285.492157
315,7,22622,Reroll,,222,,130,286.603241
315,7,22522,Reroll,,2222,,130,286.269913
315,7,00000,Write,2,,8,138,286.269913
315,8,42154,Roll,,,,138,282.963348
315,8,44134,Reroll,,44,,138,284.393478
315,8,44664,Reroll,,444,,138,287.228943
315,8,00000,Write,512,,25,163,287.228943
315,9,45456,Roll,,,,163,285.727470
315,9,33116,Reroll,,6,,163,279.082031
315,9,11626,Reroll,,6,,163,271.967072
315,9,00000,Write,256,,0,163,271.967072
315,10,21212,Roll,,,,163,267.156693
315,10,11422,Reroll,,0,,163,261.185028
315,10,66452,Reroll,,4,,163,259.683220
315,10,00000,Write,64,,23,186,259.683220
315,11,11466,Roll,,,,186,266.420334
315,11,41366,Reroll,,66,,186,255.677673
315,11,34666,Reroll,,66,,186,277.684174
315,11,00000,Write,32,,18,204,277.684170
315,11,00000,Write,8192,,35,239,277.684170
315,12,36541,Roll,,,,239,284.194660
315,12,00000,Write,1024,,30,269,284.194661
315,13,46441,Roll,,,,269,291.250000
315,13,46441,Reroll,,6444,,269,290.500000
315,13,46445,Reroll,,6444,,269,292.000000
315,13,00000,Write,128,,23,292,292.000000
316,1,66324,Roll,,,,0,248.485397
316,1,66344,Reroll,,66,,0,243.300888
316,1,66532,Reroll,,66,,0,237.843170
316,1,00000,Write,64,,22,22,237.843170
316,2,66156,Roll,,,,22,247.003601
316,2,66456,Reroll,,666,,22,242.120895
316,2,66146,Reroll,,666,,22,235.537048
316,2,00000,Write,32,,18,40,235.537048
316,3,66625,Roll,,,,40,241.205414
316,3,66646,Reroll,,666,,40,249.143829
316,3,66616,Reroll,,6666,,40,243.230591
316,3,00000,Write,256,,25,65,243.230591
316,4,15114,Roll,,,,65,244.160187
316,4,14116,Reroll,,111,,65,242.176910
316,4,15114,Reroll,,111,,65,241.844833
316,4,00000,Write,512,,25,90,241.844833
316,5,32126,Roll,,,,90,238.659058
316,5,22323,Reroll,,22,,90,240.642548
316,5,22121,Reroll,,222,,90,237.623596
316,5,00000,Write,2,,6,96,237.623596
316,6,56145,Roll,,,,96,237.136414
316,6,51615,Reroll,,55,,96,231.026047
316,6,51145,Reroll,,55,,96,227.550980
316,6,00000,Write,1,,2,98,227.550980
316,7,62114,Roll,,,,98,223.980194
316,7,15444,Reroll,,4,,98,229.607132
316,7,66444,Reroll,,444,,98,225.822189
316,7,00000,Write,128,,24,122,225.822189
316,8,65411,Roll,,,,122,222.956573
316,8,65453,Reroll,,54,,122,223.988441
316,8,65443,Reroll,,6543,,122,220.970375
316,8,00000,Write,1024,,30,152,220.970375
316,9,44134,Roll,,,,152,229.230637
316,9,44534,Reroll,,444,,152,223.851257
316,9,44264,Reroll,,444,,152,217.661835
316,9,00000,Write,8,,12,164,217.661839
316,10,11534,Roll,,,,164,216.146572
316,10,52534,Reroll,,543,,164,216.915947
316,10,52634,Reroll,,5432,,164,236.284042
316,10,00000,Write,2048,,40,204,236.284042
316,11,44146,Roll,,,,204,233.374092
316,11,44143,Reroll,,444,,204,230.139954
316,11,52443,Reroll,,3,,204,228.395744
316,11,00000,Write,4096,,0,204,228.395744
316,12,32411,Roll,,,,204,225.777227
316,12,31544,Reroll,,3,,204,222.347580
316,12,33524,Reroll,,53,,204,224.187328
316,12,00000,Write,4,,6,210,224.187327
316,13,23111,Roll,,,,210,218.791453
316,13,36522,Reroll,,0,,210,218.900463
316,13,65563,Reroll,,5,,210,220.000000
316,13,00000,Write,16,,10,220,220.000000
316,13,00000,Write,8192,,0,220,220.000000
317,1,46343,Roll,,,,0,246.881363
317,1,42644,Reroll,,44,,0,249.884079
317,1,46344,Reroll,,444,,0,245.445343
317,1,00000,Write,8,,12,12,245.445343
317,2,33253,Roll,,,,12,249.712814
317,2,33323,Reroll,,333,,12,256.194138
317,2,33363,Reroll,,3333,,12,251.738403
317,2,00000,Write,4,,12,24,251.738403
317,3,56214,Roll,,,,24,248.672028
317,3,53264,Reroll,,542,,24,260.393677
317,3,00000,Write,2048,,40,64,260.393677
317,4,26555,Roll,,,,64,268.136917
317,4,21555,Reroll,,555,,64,264.571503
317,4,24555,Reroll,,555,,64,261.026382
317,4,00000,Write,16,,15,79,261.026382
317,5,55423,Roll,,,,79,259.189590
317,5,55143,Reroll,,55,,79,254.983154
317,5,54143,Reroll,,543,,79,246.635071
317,5,00000,Write,1,,1,80,246.635071
317,6,53626,Roll,,,,80,249.202164
317,6,41636,Reroll,,66,,80,242.868820
317,6,56666,Reroll,,66,,80,266.396866
317,6,00000,Write,32,,24,104,266.396866
317,6,00000,Write,8192,,35,139,266.396866
317,7,13212,Roll,,,,139,264.831863
317,7,66222,Reroll,,22,,139,266.221054
317,7,00000,Write,512,,25,164,266.221054
317,8,54451,Roll,,,,164,265.503845
317,8,51154,Reroll,,55,,164,261.770004
317,8,56554,Reroll,,55,,164,265.764343
317,8,00000,Write,128,,25,189,265.764343
317,9,43523,Roll,,,,189,265.899712
317,9,00000,Write,1024,,30,219,265.899712
317,10,44211,Roll,,,,219,263.896999
317,10,44663,Reroll,,44,,219,262.763298
317,10,56666,Reroll,,66,,219,281.752090
317,10,00000,Write,256,,29,248,281.752090
317,11,32125,Roll,,,,248,282.282318
317,11,42226,Reroll,,22,,248,283.076439
317,11,32223,Reroll,,222,,248,281.259811
317,11,00000,Write,2,,6,254,281.259811
317,12,63311,Roll,,,,254,280.084089
317,12,65141,Reroll,,6,,254,278.870281
317,12,65245,Reroll,,654,,254,278.301432
317,12,00000,Write,64,,22,276,278.301432
317,13,16244,Roll,,,,276,277.453189
317,13,15644,Reroll,,44,,276,276.231481
317,13,21644,Reroll,,44,,276,276.000000
317,13,00000,Write,4096,,0,276,276.000000
318,1,43115,Roll,,,,0,245.895721
318,1,43425,Reroll,,543,,0,246.707169
318,1,43125,Reroll,,5432,,0,256.432129
318,1,00000,Write,2048,,40,40,256.432144
318,2,65526,Roll,,,,40,256.701355
318,2,64626,Reroll,,66,,40,260.717636
318,2,64636,Reroll,,666,,40,254.894699
318,2,00000,Write,128,,25,65,254.894699
318,3,42331,Roll,,,,65,253.080414
318,3,34331,Reroll,,33,,65,255.666046
318,3,36335,Reroll,,333,,65,252.843292
318,3,00000,Write,512,,25,90,252.843292
318,4,14525,Roll,,,,90,252.238144
318,4,14555,Reroll,,55,,90,255.517136
318,4,22555,Reroll,,555,,90,250.240265
318,4,00000,Write,16,,15,105,250.240265
318,5,52452,Roll,,,,105,247.920746
318,5,52252,Reroll,,22,,105,250.127289
318,5,12242,Reroll,,222,,105,246.999054
318,5,00000,Write,2,,6,111,246.999054
318,6,41622,Roll,,,,111,243.873138
318,6,62634,Reroll,,6,,111,242.531143
318,6,62633,Reroll,,66,,111,235.516052
318,6,00000,Write,64,,20,131,235.516052
318,7,34544,Roll,,,,131,243.897713
318,7,24644,Reroll,,444,,131,239.179947
318,7,14444,Reroll,,444,,131,248.906693
318,7,00000,Write,8,,16,147,248.906693
318,8,26514,Roll,,,,147,246.541801
318,8,66626,Reroll,,6,,147,267.475754
318,8,66656,Reroll,,6666,,147,263.811134
318,8,00000,Write,32,,24,171,263.811134
318,9,53654,Roll,,,,171,263.899063
318,9,00000,Write,1024,,30,201,263.899067
318,10,42441,Roll,,,,201,267.477043
318,10,42444,Reroll,,444,,201,276.075699
318,10,41444,Reroll,,4444,,201,267.772209
318,10,00000,Write,256,,17,218,267.772209
318,11,36515,Roll,,,,218,266.556480
318,11,35435,Reroll,,3,,218,266.606991
318,11,36236,Reroll,,33,,218,264.893166
318,11,00000,Write,4,,6,224,264.893167
318,11,00000,Write,8192,,35,259,264.893167
318,12,64221,Roll,,,,259,263.941280
318,12,51111,Reroll,,1,,259,272.935607
318,12,21111,Reroll,,1111,,259,265.301432
318,12,00000,Write,1,,4,263,265.301432
318,13,32512,Roll,,,,263,264.453189
318,13,52152,Reroll,,22,,263,263.231481
318,13,52451,Reroll,,55,,263,263.000000
318,13,00000,Write,4096,,0,263,263.000000
319,1,42252,Roll,,,,0,250.702667
319,1,12232,Reroll,,222,,0,247.773621
319,1,52222,Reroll,,222,,0,249.762924
319,1,00000,Write,2,,8,8,249.762924
319,2,23321,Roll,,,,8,247.225189
319,2,23321,Reroll,,33,,8,242.758667
319,2,53345,Reroll,,33,,8,236.619461
319,2,00000,Write,4,,6,14,236.619461
319,3,24643,Roll,,,,14,234.905121
319,3,34546,Reroll,,44,,14,232.341766
319,3,34546,Reroll,,6543,,14,229.722229
319,3,00000,Write,1024,,30,44,229.722229
319,4,16143,Roll,,,,44,225.972794
319,4,15113,Reroll,,11,,44,228.354691
319,4,12116,Reroll,,111,,44,227.542633
319,4,00000,Write,512,,25,69,227.542633
319,5,46216,Roll,,,,69,228.172699
319,5,66626,Reroll,,66,,69,249.784271
319,5,66656,Reroll,,6666,,69,247.101700
319,5,00000,Write,32,,24,93,247.101700
319,6,44254,Roll,,,,93,253.277115
319,6,44614,Reroll,,444,,93,249.393799
319,6,44564,Reroll,,444,,93,245.568726
319,6,00000,Write,8,,12,105,245.568726
319,7,26255,Roll,,,,105,246.966766
319,7,25255,Reroll,,55,,105,252.556198
319,7,55155,Reroll,,555,,105,255.298813
319,7,00000,Write,16,,20,125,255.298813
319,7,00000,Write,8192,,35,160,255.298813
319,8,62516,Roll,,,,160,255.339638
319,8,65366,Reroll,,66,,160,258.354782
319,8,64666,Reroll,,666,,160,267.563972
319,8,00000,Write,256,,28,188,267.563972
319,9,53223,Roll,,,,188,266.140999
319,9,53233,Reroll,,532,,188,261.880157
319,9,53253,Reroll,,532,,188,258.645515
319,9,00000,Write,1,,0,188,258.645515
319,10,15644,Roll,,,,188,256.449532
319,10,25641,Reroll,,654,,188,254.375763
319,10,25641,Reroll,,6542,,188,247.987122
319,10,00000,Write,4096,,0,188,247.987122
319,11,21311,Roll,,,,188,243.893627
319,11,12354,Reroll,,0,,188,270.805420
319,11,00000,Write,2048,,40,228,270.805416
319,12,64332,Roll,,,,228,269.471855
319,12,64656,Reroll,,6,,228,278.333336
319,12,00000,Write,128,,27,255,278.333336
319,13,64436,Roll,,,,255,279.749998
319,13,66666,Reroll,,66,,255,285.000000
319,13,00000,Write,64,,30,285,285.000000
320,1,36512,Roll,,,,0,245.279251
320,1,34552,Reroll,,532,,0,246.707169
320,1,34542,Reroll,,5432,,0,241.844681
320,1,00000,Write,1024,,30,30,241.844681
320,2,55421,Roll,,,,30,240.582611
320,2,55611,Reroll,,55,,30,235.553207
320,2,55266,Reroll,,55,,30,232.751923
320,2,00000,Write,64,,24,54,232.751923
320,3,32241,Roll,,,,54,229.357941
320,3,22231,Reroll,,22,,54,231.700760
